Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturI�n, Usa casco, DI�a de la semana, Sexo, Hora, Departamento, Localidad, Novedad, Tipo de Vehiculo, fixed, X, Y 
12/06/2022,37, CONDUCTOR, MARIA ORTICOCHEA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO,13, MONTEVIDEO, MONTEVIDEO,14992755, AUTO, SIN DATOS,572115,6143890
12/06/2022,24, CONDUCTOR, VIA_PUBLICA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,14992927, MOTO, SIN DATOS,585700,6150370
12/06/2022,35, PASAJERO, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,14993096, AUTO, SIN DATOS,576885,6143210
12/06/2022,56, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,14993096, AUTO, SIN DATOS,576885,6143210
12/06/2022,68, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,14993096, AUTO, SIN DATOS,576885,6143210
12/06/2022,22, CONDUCTOR, PASTOR, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO,12, MONTEVIDEO, MONTEVIDEO,14993207, MOTO, SIN DATOS,572820,6145155
12/06/2022,55, CONDUCTOR, BERNA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, VIERNES, FEMENINO,16, MONTEVIDEO, MONTEVIDEO,14993238, MOTO, SIN DATOS,568070,6140295
12/06/2022,61, PASAJERO, PEDRO BUSTAMANTE, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO,17, MONTEVIDEO, MONTEVIDEO,14993407, AUTO, SIN DATOS,578955,6138160
12/06/2022,5, PEATON, ANTONIO SOTO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, VIERNES, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,14993450, SIN DATOS, SIN DATOS,569525,6146470
12/06/2022,22, PEATON, VICENZA, URBANA    , HERIDO GRAVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, VIERNES, MASCULINO,21, MONTEVIDEO, MONTEVIDEO,14994323, SIN DATOS, SIN DATOS,579265,6142495
12/06/2022, SIN DATOS, CONDUCTOR, AVENIDA ITALIA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO,21, MONTEVIDEO, MONTEVIDEO,14994431, MOTO, SIN DATOS,583220,6139495
13/06/2022,22, PASAJERO, AVENIDA JOSE BELLONI, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, SI�BADO, FEMENINO,0, MONTEVIDEO, MONTEVIDEO,14994881, MOTO, SIN DATOS,578965,6148220
13/06/2022,51, PASAJERO, AVENIDA DE LAS INSTRUCCIONES, SUBURBANA , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, SIN DATOS, SI�BADO, MASCULINO,2, MONTEVIDEO, SIN DATOS,14995315, AUTO, SIN DATOS,578810,6150645
13/06/2022,31, CONDUCTOR, AVENIDA GENERAL SAN MARTIN, SUBURBANA , HERIDO LEVE, CAI�DA, SIN DATOS, NO USA CASCO, SI�BADO, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,14995788, MOTO, SIN DATOS,575950,6144140
13/06/2022,7, PASAJERO, EUSEBIO CABRAL, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, NO USA CASCO, SI�BADO, FEMENINO,8, MONTEVIDEO, MONTEVIDEO,14996131, MOTO, SIN DATOS,578815,6148075
13/06/2022,13, PASAJERO, EUSEBIO CABRAL, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, NO USA CASCO, SI�BADO, MASCULINO,8, MONTEVIDEO, MONTEVIDEO,14996131, MOTO, SIN DATOS,578815,6148075
13/06/2022,38, CONDUCTOR, EUSEBIO CABRAL, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, NO USA CASCO, SI�BADO, MASCULINO,8, MONTEVIDEO, MONTEVIDEO,14996131, MOTO, SIN DATOS,578815,6148075
13/06/2022,31, CONDUCTOR, AVENIDA MILLAN, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, SI�BADO, FEMENINO,8, MONTEVIDEO, MONTEVIDEO,14996595, MOTO, SIN DATOS,573460,6142485
13/06/2022,27, CONDUCTOR, YATAY, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, SI�BADO, MASCULINO,12, MONTEVIDEO, MONTEVIDEO,14997511, CAMIONETA, SIN DATOS,574280,6139015
13/06/2022, SIN DATOS, CONDUCTOR, CAMINO CIBILS, URBANA    , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, SI�BADO, MASCULINO,11, MONTEVIDEO, MONTEVIDEO,14997527, MOTO, SIN DATOS,566780,6142165
13/06/2022,48, CONDUCTOR, AVENIDA BRASIL, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, SI�BADO, MASCULINO,12, MONTEVIDEO, MONTEVIDEO,14997744, TRICICLO, SIN DATOS,576555,6137010
13/06/2022,34, CONDUCTOR, BUENOS AIRES, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, SI�BADO, MASCULINO,13, MONTEVIDEO, MONTEVIDEO,14998029, MOTO, SIN DATOS,572940,6136930
13/06/2022,6, PASAJERO, RAFAEL BARRADAS, SUBURBANA , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, SI�BADO, MASCULINO,13, MONTEVIDEO, MONTEVIDEO,14998535, CAMIONETA, SIN DATOS,588010,6139990
13/06/2022,11, PASAJERO, AVENIDA JOSE PEDRO VARELA, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, NO USA CASCO, SI�BADO, FEMENINO,14, MONTEVIDEO, MONTEVIDEO,14999433, BICICLETA, SIN DATOS,576305,6141170
13/06/2022,39, PEATON, CAMINO TENIENTE GALEANO, URBANA    , HERIDO GRAVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, SI�BADO, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,14999581, SIN DATOS, SIN DATOS,576940,6145565
13/06/2022,23, PASAJERO, AVENIDA DIECIOCHO DE JULIO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, NO USA CINTURON, SIN DATOS, SI�BADO, FEMENINO,14, MONTEVIDEO, MONTEVIDEO,14999656, OMNIBUS, SIN DATOS,574605,6137215
13/06/2022,26, CONDUCTOR, DOCTOR MARIO CASSINONI, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, SI�BADO, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,14999745, MOTO, SIN DATOS,576255,6137410
13/06/2022,78, PASAJERO, MINAS, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, NO USA CINTURON, SIN DATOS, SI�BADO, FEMENINO,17, MONTEVIDEO, MONTEVIDEO,15000016, AUTO, SIN DATOS,574575,6137965
13/06/2022,33, PASAJERO, MARTINEZ TRUEBA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, SI�BADO, FEMENINO,17, MONTEVIDEO, MONTEVIDEO,15000034, AUTO, SIN DATOS,574640,6136740
13/06/2022,35, PASAJERO, MARTINEZ TRUEBA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, SI�BADO, FEMENINO,17, MONTEVIDEO, MONTEVIDEO,15000034, AUTO, SIN DATOS,574640,6136740
13/06/2022,5, PASAJERO, MARTINEZ TRUEBA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, SI�BADO, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15000034, AUTO, SIN DATOS,574640,6136740
13/06/2022,41, CONDUCTOR, MARTINEZ TRUEBA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, SI�BADO, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15000034, AUTO, SIN DATOS,574640,6136740
13/06/2022,72, PASAJERO, BOULEVARD GENERAL ARTIGAS, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, SI�BADO, FEMENINO,18, MONTEVIDEO, MONTEVIDEO,15000484, AUTO, SIN DATOS,576235,6138970
13/06/2022,48, PEATON, DOCTOR MARIO CASSINONI, SUBURBANA , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, SI�BADO, FEMENINO,20, MONTEVIDEO, MONTEVIDEO,15000582, SIN DATOS, SIN DATOS,576230,6137740
13/06/2022,26, CONDUCTOR, HIPOLITO YRIGOYEN, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, SI�BADO, MASCULINO,19, MONTEVIDEO, MONTEVIDEO,15000670, MOTO, SIN DATOS,581195,6139775
13/06/2022,30, CONDUCTOR, HIPOLITO YRIGOYEN, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, SI�BADO, MASCULINO,19, MONTEVIDEO, MONTEVIDEO,15000670, MOTO, SIN DATOS,581195,6139775
13/06/2022,59, PEATON, CAMINO MOLINOS DE RAFFO, SUBURBANA , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, SI�BADO, FEMENINO,18, MONTEVIDEO, MONTEVIDEO,15000769, SIN DATOS, SIN DATOS,572175,6143990
13/06/2022,32, CONDUCTOR, ITAPE, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, SI�BADO, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,15012826, MOTO, SIN DATOS,570010,6143535
14/06/2022,22, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,15002425, MOTO, SIN DATOS,572535,6141315
14/06/2022,33, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,15002425, MOTO, SIN DATOS,572535,6141315
14/06/2022,21, CONDUCTOR, MANUEL CORREA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,15002446, MOTO, SIN DATOS,572340,6141270
14/06/2022,37, CONDUCTOR, EMANCIPACION, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,15002552, MOTO, SIN DATOS,572080,6142695
14/06/2022,27, CONDUCTOR, CALDERON DE LA BARCA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, NO USA CINTURON, SIN DATOS, DOMINGO, MASCULINO,6, MONTEVIDEO, MONTEVIDEO,15002636, AUTO, SIN DATOS,570620,6148260
14/06/2022,36, CONDUCTOR, AVENIDA BOLIVIA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,8, MONTEVIDEO, MONTEVIDEO,15002838, MOTO, SIN DATOS,583530,6140000
14/06/2022,19, PEATON, AVENIDA LUIS BATLLE BERRES, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO,8, MONTEVIDEO, MONTEVIDEO,15003007, SIN DATOS, SIN DATOS,566530,6144880
14/06/2022,57, CONDUCTOR, GENERAL CESAR DIAZ, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO,10, MONTEVIDEO, MONTEVIDEO,15003111, AUTO, SIN DATOS,573725,6138910
14/06/2022,13, PEATON, RAMON CACERES, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO,9, MONTEVIDEO, MONTEVIDEO,15003451, SIN DATOS, SIN DATOS,573065,6143040
14/06/2022,28, CONDUCTOR, GENERAL JOSE VILLAGRAN, SUBURBANA , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,9, MONTEVIDEO, MONTEVIDEO,15003617, MOTO, SIN DATOS,579350,6140950
14/06/2022,50, PASAJERO, CONCILIACION, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO,10, MONTEVIDEO, MONTEVIDEO,15003655, AUTO, SIN DATOS,570975,6141935
14/06/2022,33, CONDUCTOR, CONCILIACION, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, NO USA CINTURON, SIN DATOS, DOMINGO, MASCULINO,10, MONTEVIDEO, MONTEVIDEO,15003655, AUTO, SIN DATOS,570975,6141935
14/06/2022,21, PEATON, AVENIDA GENERAL RIVERA, URBANA    , HERIDO LEVE, COLISION CON OBSTI�CULO EN CALZADA, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO,11, MONTEVIDEO, MONTEVIDEO,15003876, SIN DATOS, SIN DATOS,578710,6137570
14/06/2022,76, PEATON, GUALEGUAY, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO,10, MONTEVIDEO, MONTEVIDEO,15003915, SIN DATOS, SIN DATOS,575820,6141305
14/06/2022,50, CONDUCTOR, BOULEVARD JOSE BATLLE Y ORDO�EZ, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO,14, MONTEVIDEO, MONTEVIDEO,15005196, CAMIONETA, SIN DATOS,578100,6139795
14/06/2022,40, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,15005755, MOTO, SIN DATOS,575920,6141780
14/06/2022,26, CONDUCTOR, JOSE LLUPES, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15006748, BICICLETA, SIN DATOS,568080,6144910
14/06/2022,34, PEATON, OLAZABAL, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO,18, MONTEVIDEO, MONTEVIDEO,15006756, SIN DATOS, SIN DATOS,571120,6145960
14/06/2022,72, PASAJERO, AVENIDA GENERAL RIVERA, URBANA    , HERIDO LEVE, CAI�DA, NO USA CINTURON, SIN DATOS, DOMINGO, FEMENINO,16, MONTEVIDEO, MONTEVIDEO,15006810, OMNIBUS, SIN DATOS,579570,6137790
14/06/2022,27, PASAJERO, DOCTOR HORACIO ABADIE SANTOS, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO,19, MONTEVIDEO, MONTEVIDEO,15006953, MOTO, SIN DATOS,575150,6136150
14/06/2022,22, CONDUCTOR, AVENIDA LUIS BATLLE BERRES, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, DOMINGO, FEMENINO,20, MONTEVIDEO, MONTEVIDEO,15007393, MOTO, SIN DATOS,563155,6146900
14/06/2022,29, PASAJERO, AVENIDA LUIS BATLLE BERRES, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, DOMINGO, FEMENINO,20, MONTEVIDEO, MONTEVIDEO,15007393, MOTO, SIN DATOS,563155,6146900
14/06/2022,59, PEATON, DOCTOR ISIDRO MAS DE AYALA, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO,13, MONTEVIDEO, MONTEVIDEO,15011886, SIN DATOS, SIN DATOS,575545,6145215
15/06/2022,21, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,15009065, MOTO, SIN DATOS,573725,6139425
15/06/2022,24, PASAJERO, AVENIDA AGRACIADA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,15009065, MOTO, SIN DATOS,573725,6139425
15/06/2022,63, PASAJERO, JOSE ANTONIO CABRERA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO,11, MONTEVIDEO, MONTEVIDEO,15010968, AUTO, SIN DATOS,578330,6140095
15/06/2022,41, CONDUCTOR, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,13, MONTEVIDEO, MONTEVIDEO,15011511, MOTO, SIN DATOS,568305,6140640
15/06/2022,36, PEATON, AVENIDA GENERAL EUGENIO GARZON, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, LUNES, MASCULINO,13, MONTEVIDEO, MONTEVIDEO,15011691, SIN DATOS, SIN DATOS,570935,6149145
15/06/2022,45, PEATON, AVENIDA AGRACIADA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO,15, MONTEVIDEO, MONTEVIDEO,15012090, SIN DATOS, SIN DATOS,574275,6138840
15/06/2022,27, PASAJERO, AVENIDA URUGUAY, SUBURBANA , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,16, MONTEVIDEO, MONTEVIDEO,15012460, MOTO, SIN DATOS,575365,6137990
15/06/2022,42, CONDUCTOR, AVENIDA BURGUES, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, LUNES, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15012877, CICLOMOTOR, SIN DATOS,574410,6140840
15/06/2022,49, PEATON, AVENIDA ITALIA, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, LUNES, FEMENINO,18, MONTEVIDEO, MONTEVIDEO,15013538, SIN DATOS, SIN DATOS,586095,6140175
15/06/2022,36, CONDUCTOR, BOULEVARD ESPA�A, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,18, MONTEVIDEO, MONTEVIDEO,15013541, MOTO, SIN DATOS,576575,6136460
15/06/2022,21, PASAJERO, AVENIDA JOSE PEDRO VARELA, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,22, MONTEVIDEO, MONTEVIDEO,15014711, MOTO, SIN DATOS,577945,6142060
16/06/2022,29, PEATON, DOCTOR ALBERTO ZUBIRIA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO,5, MONTEVIDEO, MONTEVIDEO,15015581, SIN DATOS, SIN DATOS,573490,6143630
16/06/2022,44, CONDUCTOR, BOULEVARD JOSE BATLLE Y ORDO�EZ, URBANA    , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, MARTES, MASCULINO,6, MONTEVIDEO, MONTEVIDEO,15015850, MOTO, SIN DATOS,573130,6144490
16/06/2022,34, CONDUCTOR, RAMON CASTRIZ, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO,8, MONTEVIDEO, MONTEVIDEO,15016429, MOTO, SIN DATOS,579270,6141365
16/06/2022,34, CONDUCTOR, AVENIDA DOCTOR CARLOS NERY, RURAL     , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO,10, MONTEVIDEO, MONTEVIDEO,15017100, MOTO, SIN DATOS,579610,6144355
16/06/2022,26, CONDUCTOR, MERCEDES, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO,13, MONTEVIDEO, MONTEVIDEO,15017688, MOTO, SIN DATOS,574415,6137350
16/06/2022,23, PASAJERO, AVENIDA GENERAL SAN MARTIN, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, MARTES, MASCULINO,13, MONTEVIDEO, MONTEVIDEO,15017696, BICICLETA, SIN DATOS,574350,6139730
16/06/2022,27, CONDUCTOR, LAS TUNAS, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, MARTES, FEMENINO,12, MONTEVIDEO, MONTEVIDEO,15017810, MOTO, SIN DATOS,569300,6142475
16/06/2022,49, CONDUCTOR, JUAN BAUTISTA ALBERDI, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO,14, MONTEVIDEO, MONTEVIDEO,15018313, AUTO, SIN DATOS,584355,6139460
16/06/2022,45, CONDUCTOR, INGENIERO JOSE SERRATO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, MARTES, MASCULINO,14, MONTEVIDEO, MONTEVIDEO,15018520, BICICLETA, SIN DATOS,577545,6141960
16/06/2022,27, PASAJERO, BOULEVARD GENERAL ARTIGAS, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, NO USA CINTURON, SIN DATOS, MARTES, FEMENINO,15, MONTEVIDEO, MONTEVIDEO,15018853, AUTO, SIN DATOS,576355,6137480
16/06/2022,52, CONDUCTOR, BOULEVARD APARICIO SARAVIA, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO,16, MONTEVIDEO, MONTEVIDEO,15019384, MOTO, SIN DATOS,578595,6145180
16/06/2022,59, PEATON, AVENIDA GENERAL EUGENIO GARZON, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, MARTES, MASCULINO,16, MONTEVIDEO, MONTEVIDEO,15019469, SIN DATOS, SIN DATOS,571240,6145420
16/06/2022,4, PASAJERO, GOBERNADOR DEL PINO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO,16, MONTEVIDEO, MONTEVIDEO,15019515, AUTO, SIN DATOS,570830,6141935
16/06/2022,33, CONDUCTOR, GOBERNADOR DEL PINO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO,16, MONTEVIDEO, MONTEVIDEO,15019515, AUTO, SIN DATOS,570830,6141935
16/06/2022,22, CONDUCTOR, AVENIDA JOSE PEDRO VARELA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15019607, AUTO, SIN DATOS,577285,6141615
16/06/2022,12, PASAJERO, EMANCIPACION, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, NO USA CINTURON, SIN DATOS, MARTES, FEMENINO,17, MONTEVIDEO, MONTEVIDEO,15019776, AUTO, SIN DATOS,570170,6143985
16/06/2022,18, PASAJERO, EMANCIPACION, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, NO USA CINTURON, SIN DATOS, MARTES, FEMENINO,17, MONTEVIDEO, MONTEVIDEO,15019776, AUTO, SIN DATOS,570170,6143985
16/06/2022,23, CONDUCTOR, EMANCIPACION, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO,17, MONTEVIDEO, MONTEVIDEO,15019776, CHAPA MATRICULA, SIN DATOS,570170,6143985
16/06/2022,41, PEATON, AVENIDA GENERAL FLORES, URBANA    , HERIDO GRAVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, MARTES, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15019836, SIN DATOS, SIN DATOS,576645,6142860
16/06/2022,4, PASAJERO, CHILE, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15019913, MOTO, SIN DATOS,568495,6139555
16/06/2022,29, CONDUCTOR, CHILE, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, MARTES, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15019913, MOTO, SIN DATOS,568495,6139555
16/06/2022,30, CONDUCTOR, MARIANO SOLER, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO,18, MONTEVIDEO, MONTEVIDEO,15020144, MOTO, SIN DATOS,574750,6141870
16/06/2022,28, CONDUCTOR, AVENIDA GENERAL RIVERA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO,18, MONTEVIDEO, MONTEVIDEO,15020157, MOTO, SIN DATOS,586890,6139530
16/06/2022,40, CONDUCTOR, MATEO CABRAL, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, MARTES, FEMENINO,19, MONTEVIDEO, MONTEVIDEO,15020302, BICICLETA, SIN DATOS,578740,6139355
16/06/2022,25, CONDUCTOR, LARRAVIDE, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO,14, MONTEVIDEO, MONTEVIDEO,15020421, AUTO, SIN DATOS,578035,6141605
16/06/2022,24, PASAJERO, HEREDIA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO,20, MONTEVIDEO, MONTEVIDEO,15020425, AUTO, SIN DATOS,569805,6141370
